MVP_ID,Innings,Venue,Start_Date,End_Date,Player_Name,Team,Total_Impact,Runs,Impact_Runs,Batting_Impact,Bowl,Impact_Wickets,Bowling_Impact,Balls_Faced,Wickets,Runs_Conceded
17763,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Manish Pandey,SRH,27.03,26,28.39,27.03,-,-,0,19,-,
17764,52nd Match (N),Sharjah,31-October-2020,31-October-2020,AB de Villiers,RCB,20.9,24,23.77,20.9,-,-,0,24,-,
17765,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Shahbaz Nadeem,SRH,15.28,0,-,0,1/35,1.49,15.28,0,1,35
17766,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Isuru Udana,RCB,11.92,0,- 1.2,- 2.14,1/20,0.89,14.06,1,1,20
17767,52nd Match (N),Sharjah,31-October-2020,31-October-2020,David Warner,SRH,9.36,8,8.95,9.36,-,-,0,5,-,
17768,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Abhishek Sharma,SRH,7.03,8,7.98,7.03,-,-,0,5,-,
17769,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Virat Kohli,RCB,5.79,7,7.15,5.79,-,-,0,7,-,
17770,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Kane Williamson,SRH,0.15,8,7.67,0.15,-,-,0,14,-,
17771,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Abdul Samad,SRH,0,0,-,0,-,-,0,0,-,
17772,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Devdutt Padikkal,RCB,- 1.31,5,1.89,- 1.31,-,-,0,8,-,
17773,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Chris Morris,RCB,- 2.93,3,0.9,- 1.26,0/19,-,- 1.66,4,0,19
17774,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Mohammed Siraj,RCB,- 4.73,2,0.23,- 0.35,0/12,-,- 4.38,3,0,12
17775,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Navdeep Saini,RCB,- 9.04,0,-,0,1/30,0.45,- 9.04,0,1,30
17776,52nd Match (N),Sharjah,31-October-2020,31-October-2020,Gurkeerat Singh Mann,RCB,- 13.8,15,1.41,- 13.8,-,-,0,24,-,
17777,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Deepak Hooda,PBKS,105.98,62,82.92,105.98,-,-,0,30,-,
17778,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Lungi Ngidi,CSK,73.74,0,-,0,3/39,4.45,73.74,0,3,39
17779,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Faf du Plessis,CSK,57.78,48,54.51,57.78,-,-,0,34,-,
17780,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Ruturaj Gaikwad,CSK,55.01,62,63.53,55.01,-,-,0,49,-,
17781,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Mayank Agarwal,PBKS,43.16,26,34.62,43.16,-,-,0,15,-,
17782,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Shardul Thakur,CSK,39.31,0,-,0,1/27,1.65,39.31,0,1,27
17783,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Imran Tahir,CSK,38.12,0,-,0,1/24,1.44,38.12,0,1,24
17784,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Ravindra Jadeja,CSK,28.34,0,-,0,1/17,1.01,28.34,0,1,17
17785,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Murugan Ashwin,PBKS,24.71,0,-,0,0/17,-,24.71,0,0,17
17786,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,KL Rahul,PBKS,22.13,29,26.75,22.13,-,-,0,27,-,
17787,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Chris Jordan,PBKS,15.7,4,0.51,- 1.82,1/31,1.57,17.52,5,1,31
17788,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Ambati Rayudu,CSK,11.93,30,24.48,11.93,-,-,0,30,-,
17789,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Mohammed Shami,PBKS,11.15,0,-,0,0/29,-,11.15,0,0,29
17790,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Sam Curran,CSK,2.27,0,-,0,0/15,-,2.27,0,0,15
17791,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Mandeep Singh,PBKS,1.23,14,8.91,1.23,-,-,0,15,-,
17792,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,James Neesham,PBKS,0.09,2,- 0.11,- 2.64,0/26,-,2.73,3,0,26
17793,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Narayan Jagadeesan,CSK,0,0,-,0,-,-,0,0,-,
17794,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,MS Dhoni,CSK,0,0,-,0,-,-,0,0,-,
17795,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Ravi Bishnoi,PBKS,- 4.14,0,-,0,0/39,-,- 4.14,0,0,39
17796,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Deepak Chahar,CSK,- 5.56,0,-,0,0/30,-,- 5.56,0,0,30
17797,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Nicholas Pooran,PBKS,- 9.25,2,- 3.19,- 9.25,-,-,0,6,-,
17798,53rd Match,Abu Dhabi,01-November-2020,01-November-2020,Chris Gayle,PBKS,- 12.99,12,1.5,- 13.82,0/5,-,0.83,19,0,5
17799,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Eoin Morgan,KKR,112.85,68,88.35,112.85,-,-,0,35,-,
17800,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Rahul Tewatia,RR,106.27,31,32.19,21.39,3/25,4.13,84.89,27,3,25
17801,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Pat Cummins,KKR,97.53,15,14.47,13.03,4/34,5.38,84.5,11,4,34
17802,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Jofra Archer,RR,59.33,6,6,1.19,1/19,1.76,58.15,9,1,19
17803,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Shubman Gill,KKR,50.05,36,44.03,50.05,-,-,0,24,-,
17804,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Shivam Mavi,KKR,43.82,0,-,0,2/15,1.91,43.82,0,2,15
17805,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Andre Russell,KKR,43.82,25,33.38,43.82,-,-,0,11,-,
17806,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Jos Buttler,RR,42.79,35,42.02,42.79,-,-,0,22,-,
17807,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Kartik Tyagi,RR,37.67,2,2,1.18,2/36,2.16,36.49,3,2,36
17808,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Rahul Tripathi,KKR,35.07,39,37.82,35.07,-,-,0,34,-,
17809,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Varun Chakravarthy,KKR,22.45,0,-,0,2/20,1.25,22.45,0,2,20
17810,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Robin Uthappa,RR,14.39,6,9.69,14.39,-,-,0,2,-,
17811,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Ben Stokes,RR,13.29,18,23.55,29.51,0/40,-,- 16.22,11,0,40
17812,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Kamlesh Nagarkoti,KKR,8.72,1,0.61,0.21,1/24,0.45,8.52,1,1,24
17813,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Steven Smith,RR,4.2,4,4.22,4.2,-,-,0,4,-,
17814,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Shreyas Gopal,RR,1.1,23,22.65,12.53,1/44,0.88,- 11.43,23,1,44
17815,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Nitish Rana,KKR,- 2.29,0,- 1.07,- 2.29,-,-,0,1,-,
17816,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Dinesh Karthik,KKR,- 2.35,0,- 1.11,- 2.35,-,-,0,1,-,
17817,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Sanju Samson,RR,- 5.21,1,- 1.34,- 5.21,-,-,0,4,-,
17818,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Varun Aaron,RR,- 5.79,0,-,0,0/22,-,- 5.79,8,0,22
17819,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Sunil Narine,KKR,- 9.01,0,- 2.37,- 4.88,0/37,-,- 4.13,2,0,37
17820,54th Match (N),Dubai (DICS),01-November-2020,01-November-2020,Riyan Parag,RR,- 12.35,0,- 4.74,- 12.35,-,-,0,7,-,
17821,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Shikhar Dhawan,DC,57.75,54,59.31,57.75,-,-,0,41,-,
17822,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Ajinkya Rahane,DC,57.19,60,63,57.19,-,-,0,46,-,
17823,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Ravichandran Ashwin,DC,51.61,0,-,0,1/18,1.61,51.61,0,1,18
17824,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Shahbaz Ahmed,RCB,49.01,1,0.48,0.19,2/26,2.32,48.82,1,2,26
17825,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,AB de Villiers,RCB,44.79,35,39.91,44.79,-,-,0,21,-,
17826,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Devdutt Padikkal,RCB,44.74,50,49.67,44.74,-,-,0,41,-,
17827,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Anrich Nortje,DC,43.53,0,-,0,3/33,2.54,43.53,0,3,33
17828,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Kagiso Rabada,DC,43.35,0,-,0,2/30,2.08,43.35,0,2,30
17829,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Mohammed Siraj,RCB,29.94,0,-,0,1/29,1.65,29.94,0,1,29
17830,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Virat Kohli,RCB,25.72,29,28.94,25.72,-,-,0,24,-,
17831,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Washington Sundar,RCB,24.68,0,- 1.5,- 2.85,1/24,0.94,27.53,1,1,24
17832,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Shivam Dube,RCB,19.99,17,17.06,19.99,-,-,0,11,-,
17833,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Prithvi Shaw,DC,12.86,9,10.84,12.86,-,-,0,6,-,
17834,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Marcus Stoinis,DC,10.79,10,10.58,10.79,-,-,0,5,-,
17835,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Yuzvendra Chahal,RCB,6.02,0,-,0,0/29,-,6.02,0,0,29
17836,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Axar Patel,DC,5.58,0,-,0,0/30,-,5.58,0,0,30
17837,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Rishabh Pant,DC,3.32,8,6.91,3.32,-,-,0,7,-,
17838,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Shreyas Iyer,DC,- 1.18,7,4.8,- 1.18,-,-,0,9,-,
17839,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Daniel Sams,DC,- 1.81,0,-,0,0/40,-,- 1.81,0,0,40
17840,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Isuru Udana,RCB,- 3.54,4,4.96,6.56,0/24,-,- 10.1,2,0,24
17841,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Josh Philippe,RCB,- 6.53,12,4.03,- 6.53,-,-,0,17,-,
17842,55th Match (N),Abu Dhabi,02-November-2020,02-November-2020,Chris Morris,RCB,- 8.19,0,- 2.89,- 5.54,0/19,-,- 2.65,2,0,19
17843,56th Match (N),Sharjah,03-November-2020,03-November-2020,Sandeep Sharma,SRH,85.26,0,-,0,3/34,4.68,85.26,0,3,34
17844,56th Match (N),Sharjah,03-November-2020,03-November-2020,David Warner,SRH,77.04,85,89.34,77.04,-,-,0,58,-,
17845,56th Match (N),Sharjah,03-November-2020,03-November-2020,Shahbaz Nadeem,SRH,59.37,0,-,0,2/19,2.29,59.37,0,2,19
17846,56th Match (N),Sharjah,03-November-2020,03-November-2020,Kieron Pollard,MI,59.12,41,48.92,59.12,-,-,0,25,-,
17847,56th Match (N),Sharjah,03-November-2020,03-November-2020,Wriddhiman Saha,SRH,57.64,58,65.01,57.64,-,-,0,45,-,
17848,56th Match (N),Sharjah,03-November-2020,03-November-2020,Jason Holder,SRH,47.01,0,-,0,2/25,1.97,47.01,0,2,25
17849,56th Match (N),Sharjah,03-November-2020,03-November-2020,Quinton de Kock,MI,45.25,25,34.42,45.25,-,-,0,13,-,
17850,56th Match (N),Sharjah,03-November-2020,03-November-2020,Suryakumar Yadav,MI,34.81,36,37.1,34.81,-,-,0,29,-,
17851,56th Match (N),Sharjah,03-November-2020,03-November-2020,Rashid Khan,SRH,26.35,0,-,0,1/32,1.4,26.35,0,1,32
17852,56th Match (N),Sharjah,03-November-2020,03-November-2020,Ishan Kishan,MI,21.07,33,28.92,21.07,-,-,0,30,-,
17853,56th Match (N),Sharjah,03-November-2020,03-November-2020,Dhawal Kulkarni,MI,10.92,3,3.09,2.74,0/22,-,8.18,2,0,22
17854,56th Match (N),Sharjah,03-November-2020,03-November-2020,Nathan Coulter-Nile,MI,1.6,1,- 2.05,- 4.85,0/27,-,6.45,3,0,27
17855,56th Match (N),Sharjah,03-November-2020,03-November-2020,T Natarajan,SRH,0.19,0,-,0,0/38,-,0.19,0,0,38
17856,56th Match (N),Sharjah,03-November-2020,03-November-2020,Abdul Samad,SRH,0,0,-,0,-,-,0,0,-,
17857,56th Match (N),Sharjah,03-November-2020,03-November-2020,Priyam Garg,SRH,0,0,-,0,-,-,0,0,-,
17858,56th Match (N),Sharjah,03-November-2020,03-November-2020,Manish Pandey,SRH,0,0,-,0,-,-,0,0,-,
17859,56th Match (N),Sharjah,03-November-2020,03-November-2020,Kane Williamson,SRH,0,0,-,0,-,-,0,0,-,
17860,56th Match (N),Sharjah,03-November-2020,03-November-2020,Rahul Chahar,MI,- 0.88,0,-,0,0/36,-,- 0.88,0,0,36
17861,56th Match (N),Sharjah,03-November-2020,03-November-2020,Saurabh Tiwary,MI,- 4.63,1,- 1.51,- 4.63,-,-,0,3,-,
17862,56th Match (N),Sharjah,03-November-2020,03-November-2020,Rohit Sharma,MI,- 6.71,4,- 0.47,- 6.71,-,-,0,7,-,
17863,56th Match (N),Sharjah,03-November-2020,03-November-2020,James Pattinson,MI,- 7.77,4,1.13,- 0.5,0/29,-,- 7.27,5,0,29
17864,56th Match (N),Sharjah,03-November-2020,03-November-2020,Krunal Pandya,MI,- 17.6,0,- 3.77,- 7.64,0/37,-,- 9.97,3,0,37
17865,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Ravichandran Ashwin,DC,101.57,0,-,0,3/29,5.01,101.57,0,3,29
17866,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Marcus Stoinis,DC,69.75,65,65.63,46.74,1/5,0.97,23.01,46,1,5
17867,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Ishan Kishan,MI,64.75,55,59.96,64.75,-,-,0,30,-,
17868,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Quinton de Kock,MI,56.46,40,48.95,56.46,-,-,0,25,-,
17869,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Hardik Pandya,MI,54.93,37,44.84,54.93,-,-,0,14,-,
17870,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Jasprit Bumrah,MI,54.14,0,-,0,4/14,3.04,54.14,0,4,14
17871,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Suryakumar Yadav,MI,53.73,51,52.46,53.73,-,-,0,38,-,
17872,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Trent Boult,MI,45.63,0,-,0,2/9,2.43,45.63,0,2,9
17873,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Axar Patel,DC,28.1,42,41.99,27.46,0/27,-,0.64,33,0,27
17874,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Krunal Pandya,MI,21.16,13,10.65,7.19,1/22,0.57,13.96,10,1,22
17875,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Shreyas Iyer,DC,14.22,12,13.92,14.22,-,-,0,8,-,
17876,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Kagiso Rabada,DC,8.97,15,15,9.02,0/42,-,- 0.05,15,0,42
17877,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Anrich Nortje,DC,7.98,0,-,0,1/50,1.11,7.98,0,1,50
17878,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Nathan Coulter-Nile,MI,4.21,0,-,0,0/27,-,4.21,0,0,27
17879,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Rohit Sharma,MI,- 2.63,0,- 1.28,- 2.63,-,-,0,1,-,
17880,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Shikhar Dhawan,DC,- 3.72,0,- 1.4,- 3.72,-,-,0,2,-,
17881,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Rishabh Pant,DC,- 4.71,3,2.7,- 4.71,-,-,0,9,-,
17882,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Kieron Pollard,MI,- 5.17,0,- 2.94,- 5.77,1/36,0.37,0.6,2,1,36
17883,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Prithvi Shaw,DC,- 5.4,0,- 2.66,- 5.4,-,-,0,2,-,
17884,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Ajinkya Rahane,DC,- 7.52,0,- 3.55,- 7.52,-,-,0,3,-,
17885,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Daniel Sams,DC,- 7.99,0,-,- 1.12,0/44,-,- 6.88,2,0,44
17886,Qualifier 1 (N),Dubai (DICS),05-November-2020,05-November-2020,Rahul Chahar,MI,- 12.26,0,-,0,0/35,-,- 12.26,0,0,35
17887,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Jason Holder,SRH,93.78,24,21.93,19.46,3/25,4.07,74.32,20,3,25
17888,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Mohammed Siraj,RCB,84.92,10,11.92,14.09,2/28,3.67,70.82,7,2,28
17889,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,AB de Villiers,RCB,78.6,56,70.26,78.6,-,-,0,43,-,
17890,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Adam Zampa,RCB,53.91,0,-,0,1/12,1.58,53.91,0,1,12
17891,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Kane Williamson,SRH,53.49,50,52.85,53.49,-,-,0,44,-,
17892,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Aaron Finch,RCB,38.6,32,36.37,38.6,-,-,0,30,-,
17893,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Manish Pandey,SRH,34.21,24,28.78,34.21,-,-,0,21,-,
17894,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Yuzvendra Chahal,RCB,29.01,0,-,0,1/24,1.39,29.01,0,1,24
17895,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,T Natarajan,SRH,26.37,0,-,0,2/33,2.09,26.37,0,2,33
17896,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,David Warner,SRH,19.26,17,18.26,19.26,-,-,0,17,-,
17897,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Shahbaz Nadeem,SRH,13.96,0,-,0,1/30,1.12,13.96,0,1,30
17898,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Rashid Khan,SRH,11.24,0,-,0,0/22,-,11.24,0,0,22
17899,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Sandeep Sharma,SRH,10.61,0,-,0,0/21,-,10.61,0,0,21
17900,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Navdeep Saini,RCB,4.97,9,8.73,8.1,0/31,-,- 3.13,8,0,31
17901,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Virat Kohli,RCB,3.61,6,5.22,3.61,-,-,0,7,-,
17902,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Moeen Ali,RCB,3.04,0,- 0.95,- 1.95,0/4,-,4.99,1,0,4
17903,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Abdul Samad,SRH,0,0,-,0,-,-,0,0,-,
17904,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Shivam Dube,RCB,- 3.49,8,2.27,- 5.32,0/7,-,1.83,13,0,7
17905,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Shreevats Goswami,SRH,- 6.07,0,- 2.99,- 6.07,-,-,0,3,-,
17906,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Priyam Garg,SRH,- 7.28,7,0.16,- 7.28,-,-,0,14,-,
17907,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Washington Sundar,RCB,- 7.81,5,3.12,0.64,0/21,-,- 8.44,6,0,21
17908,Eliminator (N),Abu Dhabi,06-November-2020,06-November-2020,Devdutt Padikkal,RCB,- 9.12,1,- 3.74,- 9.12,-,-,0,6,-,
17909,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Marcus Stoinis,DC,123.69,38,40.84,41.58,3/26,4.5,82.12,27,3,26
17910,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Kagiso Rabada,DC,103.31,0,-,0,4/29,5.31,103.31,0,4,29
17911,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Shikhar Dhawan,DC,85.27,78,83.84,85.27,-,-,0,50,-,
17912,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Kane Williamson,SRH,77.78,67,73.67,77.78,-,-,0,45,-,
17913,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Rashid Khan,SRH,51.81,11,10.36,11.91,1/26,1.18,39.89,7,1,26
17914,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Abdul Samad,SRH,50.44,33,41.47,50.44,-,-,0,16,-,
17915,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Shimron Hetmyer,DC,50.26,42,46.18,50.26,-,-,0,22,-,
17916,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Sandeep Sharma,SRH,34.01,2,1.83,0.89,1/30,1.02,33.12,4,1,30
17917,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Axar Patel,DC,27.6,0,-,0,1/33,1.28,27.6,0,1,33
17918,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Manish Pandey,SRH,26.59,21,24.77,26.59,-,-,0,14,-,
17919,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,T Natarajan,SRH,20.12,0,-,0,0/32,-,20.12,0,0,32
17920,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Priyam Garg,SRH,20,17,18.53,20,-,-,0,12,-,
17921,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Praveen Dubey,DC,6.31,0,-,0,0/14,-,6.31,0,0,14
17922,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Shreyas Iyer,DC,1.29,21,13.32,1.29,-,-,0,20,-,
17923,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Anrich Nortje,DC,0.52,0,-,0,0/36,-,0.52,0,0,36
17924,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Jason Holder,SRH,0.37,11,3.81,- 6.63,1/50,1.23,7,15,1,50
17925,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Ravichandran Ashwin,DC,0.21,0,-,0,0/33,-,0.21,0,0,33
17926,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Ajinkya Rahane,DC,0,0,-,0,-,-,0,0,-,
17927,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Shreevats Goswami,SRH,- 1.64,0,- 0.64,- 1.64,-,-,0,1,-,
17928,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,David Warner,SRH,- 2.96,2,- 0.06,- 2.96,-,-,0,3,-,
17929,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Rishabh Pant,DC,- 4.78,2,- 1.44,- 4.78,-,-,0,3,-,
17930,Qualifier 2 (N),Abu Dhabi,08-November-2020,08-November-2020,Shahbaz Nadeem,SRH,- 6.96,2,1.45,0.49,0/48,-,- 7.45,3,0,48
17931,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Trent Boult,MI,87.97,0,-,0,3/30,4.63,87.97,0,3,30
17932,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Rishabh Pant,DC,74.95,56,67.4,74.95,-,-,0,38,-,
17933,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Rohit Sharma,MI,74.65,68,76.14,74.65,-,-,0,51,-,
17934,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Shreyas Iyer,DC,65.72,65,66.55,65.72,-,-,0,50,-,
17935,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Jayant Yadav,MI,43.91,0,-,0,1/25,1.78,43.91,0,1,25
17936,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Nathan Coulter-Nile,MI,38.29,0,-,0,2/29,1.61,38.29,0,2,29
17937,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Ishan Kishan,MI,31.12,33,34.37,31.12,-,-,0,19,-,
17938,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Axar Patel,DC,29.37,9,3.16,- 1.61,0/16,-,30.98,9,0,16
17939,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Quinton de Kock,MI,29.14,20,24.36,29.14,-,-,0,12,-,
17940,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Marcus Stoinis,DC,24.93,0,- 1.19,- 2.46,1/23,1.96,27.4,1,1,23
17941,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Shikhar Dhawan,DC,16.06,15,15.84,16.06,-,-,0,13,-,
17942,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Jasprit Bumrah,MI,15.61,0,-,0,0/28,-,15.61,0,0,28
17943,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Ravichandran Ashwin,DC,14.31,0,-,0,0/28,-,14.31,0,0,28
17944,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Anrich Nortje,DC,12.43,0,-,0,2/25,1.28,12.43,0,2,25
17945,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Suryakumar Yadav,MI,6.2,19,14.71,6.2,-,-,0,20,-,
17946,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Kieron Pollard,MI,4.74,9,9.16,8.82,0/13,-,- 4.08,4,0,13
17947,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Shimron Hetmyer,DC,0.56,5,2.34,0.56,-,-,0,5,-,
17948,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Kagiso Rabada,DC,0.37,0,-,0,1/32,0.69,0.37,0,1,32
17949,Final (N),Dubai (DICS),10-November-2020,10-November-2020,Hardik Pandya,MI,- 0.38,3,3,- 0.38,-,-,0,5,-,
